id;Doc. Date;Order qty;PCS delivered;HL delivered;MACO/HL ;Postal Code;Sous groupement;Subrand;Unidade do container;Container Size;Latitude;Longitude;TTC;Litragem do container;Preco/L
28307;03/06/2020;30;30;1.8;128.264406;18000;SCHOEN;KWAK;1;6;47.0833;2.4;18.0936;6;3.0156
28308;03/06/2020;1;70;4.2;195.3340351;18000;SCHOEN;TRIPLE KARMELIET;1;6;47.0833;2.4;21.996;6;3.666
28311;03/06/2020;30;30;2.376;158.768787;18000;SCHOEN;HOEGAARDEN WHITE;24;0.33;47.0833;2.4;21.2583168;7.92;2.684130909
28312;03/06/2020;1;60;4.752;171.6145753;18000;SCHOEN;LEFFE BLONDE;24;0.33;47.0833;2.4;23.319072;7.92;2.944327273
28346;04/06/2020;1;60;4.752;171.6145753;33750;France BOISSONS;LEFFE BLONDE;24;0.33;44.85;-0.2833;23.950656;7.92;3.024072727
28348;04/06/2020;2;120;10.224;128.5255592;33750;France BOISSONS;CORONA EXTRA;24;0.355;44.85;-0.2833;29.981808;8.52;3.518991549
34526;24/06/2020;1;72;5.7024;102.054025;31400;SOBCAL;BUD;24;0.33;43.6043;1.4437;22.943808;7.92;2.896945455
28356;04/06/2020;23;23;0.9798;135.3028149;70110;DAMIDEAUX MICHEL BOISSONS;GOOSE;12;0.355;47.5382;6.4026;18.7056;4.26;4.390985915
34607;24/06/2020;1;72;5.7024;102.054025;13010;MONTANER;BUD;24;0.33;43.2789;5.4152;23.9601024;7.92;3.025265455
28360;04/06/2020;70;70;4.2;186.7078982;70110;DAMIDEAUX MICHEL BOISSONS;GOOSE;1;6;47.5382;6.4026;22.6512;6;3.7752
28361;04/06/2020;350;350;21;140.097307;70110;DAMIDEAUX MICHEL BOISSONS;HOEGAARDEN WHITE;1;6;47.5382;6.4026;16.2896832;6;2.7149472
28362;04/06/2020;140;140;8.4;167.1285306;70110;DAMIDEAUX MICHEL BOISSONS;HOEGAARDEN ROSEE;1;6;47.5382;6.4026;19.09908;6;3.18318
28364;04/06/2020;350;350;21;150.689825;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE BLONDE;1;6;47.5382;6.4026;17.5390992;6;2.9231832
28365;04/06/2020;70;70;4.2;224.5997572;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE ROYALE;1;6;47.5382;6.4026;22.774752;6;3.795792
28371;04/06/2020;1;70;4.2;195.3340351;70110;DAMIDEAUX MICHEL BOISSONS;TRIPLE KARMELIET;1;6;47.5382;6.4026;21.996;6;3.666
28373;04/06/2020;2;140;8.4;128.264406;70110;DAMIDEAUX MICHEL BOISSONS;KWAK;1;6;47.5382;6.4026;18.0936;6;3.0156
28378;04/06/2020;10;10;0.6;224.5997572;50530;MALPLANCHE;LEFFE ROYALE;1;6;48.7167;-1.5;22.774752;6;3.795792
28379;04/06/2020;60;60;4.752;170.7547101;50530;MALPLANCHE;LEFFE RUBY;24;0.33;48.7167;-1.5;24.7854096;7.92;3.129470909
28382;04/06/2020;20;20;1.584;158.768787;50530;MALPLANCHE;HOEGAARDEN WHITE;24;0.33;48.7167;-1.5;21.2583168;7.92;2.684130909
28384;04/06/2020;70;70;4.2;167.1285306;50530;MALPLANCHE;HOEGAARDEN ROSEE;1;6;48.7167;-1.5;19.09908;6;3.18318
28385;04/06/2020;140;140;8.4;140.097307;50530;MALPLANCHE;HOEGAARDEN WHITE;1;6;48.7167;-1.5;16.2896832;6;2.7149472
28386;04/06/2020;280;280;16.8;150.689825;50530;MALPLANCHE;LEFFE BLONDE;1;6;48.7167;-1.5;17.5390992;6;2.9231832
28388;04/06/2020;10;10;0.6;147.3794093;50530;MALPLANCHE;LEFFE BRUNE;1;6;48.7167;-1.5;18.673704;6;3.112284
28392;04/06/2020;10;10;0.6;217.4492633;39570;SA  JURA BOISSONS;LEFFE RITUEL 9;1;6;46.6501;5.4404;22.774752;6;3.795792
34777;24/06/2020;70;70;4.2;127.984305;73100;RAD;BUD;1;6;45.7309;6.0053;15.7747752;6;2.6291292
28397;04/06/2020;2;140;8.4;167.1285306;39570;SA  JURA BOISSONS;HOEGAARDEN ROSEE;1;6;46.6501;5.4404;19.09908;6;3.18318
28398;04/06/2020;140;140;8.4;140.097307;39570;SA  JURA BOISSONS;HOEGAARDEN WHITE;1;6;46.6501;5.4404;16.2896832;6;2.7149472
28400;04/06/2020;20;20;1.2;211.631664;39570;SA  JURA BOISSONS;LEFFE ROYALE;1;6;46.6501;5.4404;22.774752;6;3.795792
28402;04/06/2020;20;20;1.2;224.5997572;39570;SA  JURA BOISSONS;LEFFE ROYALE;1;6;46.6501;5.4404;22.774752;6;3.795792
28403;04/06/2020;70;70;4.2;195.5874479;39570;SA  JURA BOISSONS;LEFFE RUBY;1;6;46.6501;5.4404;22.774752;6;3.795792
28404;04/06/2020;140;140;8.4;150.689825;39570;SA  JURA BOISSONS;LEFFE BLONDE;1;6;46.6501;5.4404;17.5390992;6;2.9231832
28407;04/06/2020;70;70;4.2;128.264406;39570;SA  JURA BOISSONS;KWAK;1;6;46.6501;5.4404;18.0936;6;3.0156
28408;04/06/2020;70;70;4.2;195.3340351;39570;SA  JURA BOISSONS;TRIPLE KARMELIET;1;6;46.6501;5.4404;21.996;6;3.666
28417;04/06/2020;20;20;1.584;186.9042007;39570;SA  JURA BOISSONS;TRIPLE KARMELIET;24;0.33;46.6501;5.4404;28.4544;7.92;3.592727273
34778;24/06/2020;72;72;5.7024;102.054025;73100;RAD;BUD;24;0.33;45.7309;6.0053;22.943808;7.92;2.896945455
28425;04/06/2020;10;10;0.792;186.9042007;6800;MONTANER;TRIPLE KARMELIET;24;0.33;43.6646;7.1534;28.3974912;7.92;3.585541818
28427;04/06/2020;70;70;4.2;140.097307;6800;MONTANER;HOEGAARDEN WHITE;1;6;43.6646;7.1534;16.6196448;6;2.7699408
28428;04/06/2020;140;140;8.4;150.689825;6800;MONTANER;LEFFE BLONDE;1;6;43.6646;7.1534;17.8943688;6;2.9823948
28429;04/06/2020;70;70;4.2;140.097307;62500;SODIBOISSONS;HOEGAARDEN WHITE;1;6;50.7518;2.2405;16.2896832;6;2.7149472
28437;04/06/2020;3;210;12.6;217.4492633;62500;SODIBOISSONS;LEFFE RITUEL 9;1;6;50.7518;2.2405;22.774752;6;3.795792
28438;04/06/2020;1260;1260;75.6;195.5874479;62500;SODIBOISSONS;LEFFE RUBY;1;6;50.7518;2.2405;22.774752;6;3.795792
28440;04/06/2020;70;70;4.2;167.1285306;49620;ETS PLUMEJEAU;HOEGAARDEN ROSEE;1;6;47.3556;-0.8589;19.09908;6;3.18318
34832;24/06/2020;72;72;5.7024;102.054025;79000;LA ROCHELLE BOISSONS;BUD;24;0.33;46.3728;-0.4721;23.9601024;7.92;3.025265455
28448;04/06/2020;70;70;4.2;128.264406;49620;ETS PLUMEJEAU;KWAK;1;6;47.3556;-0.8589;18.0936;6;3.0156
28449;04/06/2020;10;10;0.792;158.768787;49620;ETS PLUMEJEAU;HOEGAARDEN WHITE;24;0.33;47.3556;-0.8589;21.2583168;7.92;2.684130909
28450;04/06/2020;70;70;4.2;208.8988426;49620;ETS PLUMEJEAU;LEFFE AMBREE;1;6;47.3556;-0.8589;22.4016912;6;3.7336152
28451;04/06/2020;10;10;0.6;147.3794093;49620;ETS PLUMEJEAU;LEFFE BRUNE;1;6;47.3556;-0.8589;18.673704;6;3.112284
28453;04/06/2020;20;20;1.2;224.5997572;49620;ETS PLUMEJEAU;LEFFE ROYALE;1;6;47.3556;-0.8589;22.774752;6;3.795792
28455;04/06/2020;70;70;4.2;195.5874479;49620;ETS PLUMEJEAU;LEFFE RUBY;1;6;47.3556;-0.8589;22.774752;6;3.795792
28459;04/06/2020;70;70;4.2;195.3340351;49620;ETS PLUMEJEAU;TRIPLE KARMELIET;1;6;47.3556;-0.8589;21.996;6;3.666
28461;04/06/2020;20;20;1.2;195.3340351;91420;OBD   ;TRIPLE KARMELIET;1;6;48.7038;2.3391;21.996;6;3.666
34897;24/06/2020;1;72;5.7024;102.054025;83630;OLIVIER FRERES;BUD;24;0.33;43.733;6.1765;22.943808;7.92;2.896945455
28467;04/06/2020;10;10;0.6;211.631664;91420;OBD   ;LEFFE ROYALE;1;6;48.7038;2.3391;22.774752;6;3.795792
28468;04/06/2020;10;10;0.6;186.7078982;91420;OBD   ;GOOSE;1;6;48.7038;2.3391;22.6512;6;3.7752
28469;04/06/2020;10;10;0.6;224.5997572;91420;OBD   ;LEFFE ROYALE;1;6;48.7038;2.3391;22.774752;6;3.795792
28470;04/06/2020;350;350;21;150.689825;91420;OBD   ;LEFFE BLONDE;1;6;48.7038;2.3391;17.5390992;6;2.9231832
28472;04/06/2020;140;140;8.4;140.097307;91420;OBD   ;HOEGAARDEN WHITE;1;6;48.7038;2.3391;16.2896832;6;2.7149472
28473;04/06/2020;180;180;15.336;128.5255592;91420;OBD   ;CORONA EXTRA;24;0.355;48.7038;2.3391;24.992208;8.52;2.933357746
28474;04/06/2020;20;20;1.584;186.9042007;91420;OBD   ;TRIPLE KARMELIET;24;0.33;48.7038;2.3391;28.4544;7.92;3.592727273
28476;04/06/2020;20;20;1.2;224.5997572;59193;VANDENDRIESSCHE;LEFFE ROYALE;1;6;50.676;2.8451;22.774752;6;3.795792
28478;04/06/2020;280;280;16.8;150.689825;59193;VANDENDRIESSCHE;LEFFE BLONDE;1;6;50.676;2.8451;17.5390992;6;2.9231832
28479;04/06/2020;30;30;1.8;167.1285306;59193;VANDENDRIESSCHE;HOEGAARDEN ROSEE;1;6;50.676;2.8451;19.09908;6;3.18318
28480;04/06/2020;70;70;4.2;195.5874479;59193;VANDENDRIESSCHE;LEFFE RUBY;1;6;50.676;2.8451;22.774752;6;3.795792
28481;04/06/2020;70;70;4.2;140.097307;59193;VANDENDRIESSCHE;HOEGAARDEN WHITE;1;6;50.676;2.8451;16.2896832;6;2.7149472
28483;04/06/2020;120;120;9.504;186.9042007;59193;VANDENDRIESSCHE;TRIPLE KARMELIET;24;0.33;50.676;2.8451;28.4544;7.92;3.592727273
28496;04/06/2020;60;60;4.752;170.7547101;59193;VANDENDRIESSCHE;LEFFE RUBY;24;0.33;50.676;2.8451;24.7854096;7.92;3.129470909
28497;04/06/2020;120;120;9.504;171.6145753;59193;VANDENDRIESSCHE;LEFFE BLONDE;24;0.33;50.676;2.8451;23.319072;7.92;2.944327273
28498;04/06/2020;70;70;4.2;195.3340351;59193;VANDENDRIESSCHE;TRIPLE KARMELIET;1;6;50.676;2.8451;21.996;6;3.666
28504;04/06/2020;140;140;8.4;140.097307;16100;GIE SELECTOR;HOEGAARDEN WHITE;1;6;45.7167;-0.3;16.6196448;6;2.7699408
28506;04/06/2020;420;420;25.2;150.689825;16100;GIE SELECTOR;LEFFE BLONDE;1;6;45.7167;-0.3;17.8943688;6;2.9823948
28508;04/06/2020;140;140;8.4;195.5874479;16100;GIE SELECTOR;LEFFE RUBY;1;6;45.7167;-0.3;22.9749696;6;3.8291616
28510;04/06/2020;60;60;4.752;171.6145753;16100;GIE SELECTOR;LEFFE BLONDE;24;0.33;45.7167;-0.3;23.628672;7.92;2.983418182
28524;04/06/2020;60;60;4.752;171.6145753;59199;COUPEZ JEAN;LEFFE BLONDE;24;0.33;50.466;3.5001;23.628672;7.92;2.983418182
28526;04/06/2020;70;70;4.2;150.689825;59199;COUPEZ JEAN;LEFFE BLONDE;1;6;50.466;3.5001;17.8943688;6;2.9823948
34906;24/06/2020;12;12;0.9504;102.054025;76430;PROXI BOISSONS GRAU;BUD;24;0.33;49.5028;0.3603;23.9601024;7.92;3.025265455
28532;04/06/2020;70;70;4.2;195.3340351;59199;COUPEZ JEAN;TRIPLE KARMELIET;1;6;50.466;3.5001;21.952008;6;3.658668
28534;04/06/2020;20;20;1.2;140.097307;59199;COUPEZ JEAN;HOEGAARDEN WHITE;1;6;50.466;3.5001;16.6196448;6;2.7699408
28547;04/06/2020;60;60;4.752;186.9042007;59155;LAMBELIN  ;TRIPLE KARMELIET;24;0.33;50.5833;3.0667;28.4544;7.92;3.592727273
28555;04/06/2020;40;40;2.4;167.1285306;59155;LAMBELIN  ;HOEGAARDEN ROSEE;1;6;50.5833;3.0667;19.09908;6;3.18318
28560;04/06/2020;3;180;15.336;128.5255592;31400;SOBCAL;CORONA EXTRA;24;0.355;43.6043;1.4437;24.992208;8.52;2.933357746
28564;04/06/2020;10;10;0.6;224.5997572;31400;SOBCAL;LEFFE ROYALE;1;6;43.6043;1.4437;22.774752;6;3.795792
34914;24/06/2020;70;70;4.2;127.984305;76430;PROXI BOISSONS GRAU;BUD;1;6;49.5028;0.3603;16.272216;6;2.712036
28567;04/06/2020;50;50;3;167.1285306;31400;SOBCAL;HOEGAARDEN ROSEE;1;6;43.6043;1.4437;19.09908;6;3.18318
28568;04/06/2020;3;210;12.6;150.689825;31400;SOBCAL;LEFFE BLONDE;1;6;43.6043;1.4437;17.5390992;6;2.9231832
28569;04/06/2020;1;70;4.2;195.3340351;31400;SOBCAL;TRIPLE KARMELIET;1;6;43.6043;1.4437;21.996;6;3.666
28571;04/06/2020;1;70;4.2;195.5874479;31400;SOBCAL;LEFFE RUBY;1;6;43.6043;1.4437;22.774752;6;3.795792
28573;04/06/2020;1;70;4.2;140.097307;31400;SOBCAL;HOEGAARDEN WHITE;1;6;43.6043;1.4437;16.2896832;6;2.7149472
28574;04/06/2020;30;30;1.8;186.7078982;31400;SOBCAL;GOOSE;1;6;43.6043;1.4437;22.6512;6;3.7752
28583;04/06/2020;1;60;4.752;158.768787;73460;LE GRAND ARC;HOEGAARDEN WHITE;24;0.33;45.5856;6.3045;22.5792;7.92;2.850909091
28589;04/06/2020;2;140;8.4;140.097307;73460;LE GRAND ARC;HOEGAARDEN WHITE;1;6;45.5856;6.3045;17.3664;6;2.8944
28590;04/06/2020;30;30;1.8;167.1285306;73460;LE GRAND ARC;HOEGAARDEN ROSEE;1;6;45.5856;6.3045;20.988;6;3.498
28591;04/06/2020;2;140;8.4;150.689825;73460;LE GRAND ARC;LEFFE BLONDE;1;6;45.5856;6.3045;18.6984;6;3.1164
28592;04/06/2020;10;10;0.6;147.3794093;73460;LE GRAND ARC;LEFFE BRUNE;1;6;45.5856;6.3045;19.908;6;3.318
28593;04/06/2020;30;30;1.8;224.5997572;73460;LE GRAND ARC;LEFFE ROYALE;1;6;45.5856;6.3045;25.0272;6;4.1712
28594;04/06/2020;10;10;0.6;211.631664;73460;LE GRAND ARC;LEFFE ROYALE;1;6;45.5856;6.3045;25.0272;6;4.1712
28595;04/06/2020;30;30;1.8;128.264406;73460;LE GRAND ARC;KWAK;1;6;45.5856;6.3045;18.0936;6;3.0156
28596;04/06/2020;30;30;1.8;195.3340351;73460;LE GRAND ARC;TRIPLE KARMELIET;1;6;45.5856;6.3045;21.996;6;3.666
34950;24/06/2020;1;70;4.2;127.984305;85700;VINS REMY LIBOUREAU;BUD;1;6;46.8354;-0.7778;15.7747752;6;2.6291292
28598;04/06/2020;10;10;0.6;186.7078982;73460;LE GRAND ARC;GOOSE;1;6;45.5856;6.3045;22.6512;6;3.7752
28603;04/06/2020;3;210;12.6;195.5874479;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE RUBY;1;6;50.0566;4.0745;22.774752;6;3.795792
28604;04/06/2020;18;1260;75.6;150.689825;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE BLONDE;1;6;50.0566;4.0745;17.5390992;6;2.9231832
28607;04/06/2020;2;140;8.4;140.097307;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;HOEGAARDEN WHITE;1;6;50.0566;4.0745;16.2896832;6;2.7149472
28608;04/06/2020;1;70;4.2;195.3340351;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;TRIPLE KARMELIET;1;6;50.0566;4.0745;21.996;6;3.666
28612;04/06/2020;4;280;16.8;140.097307;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;HOEGAARDEN WHITE;1;6;50.0566;4.0745;16.2896832;6;2.7149472
28613;04/06/2020;2;140;8.4;167.1285306;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;HOEGAARDEN ROSEE;1;6;50.0566;4.0745;19.09908;6;3.18318
28614;04/06/2020;1;70;4.2;224.5997572;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE ROYALE;1;6;50.0566;4.0745;22.774752;6;3.795792
34976;24/06/2020;10;10;0.6;127.984305;29260;COZIGOU  ;BUD;1;6;48.5333;-4.3167;15.7747752;6;2.6291292
28617;04/06/2020;1;70;4.2;128.264406;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;KWAK;1;6;50.0566;4.0745;18.0936;6;3.0156
28618;04/06/2020;4;280;16.8;195.3340351;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;TRIPLE KARMELIET;1;6;50.0566;4.0745;21.996;6;3.666
28619;04/06/2020;20;20;1.2;208.8988426;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE AMBREE;1;6;50.0566;4.0745;22.4016912;6;3.7336152
28622;04/06/2020;10;10;0.6;147.3794093;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE BRUNE;1;6;50.0566;4.0745;18.673704;6;3.112284
28623;04/06/2020;20;20;1.2;211.631664;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE ROYALE;1;6;50.0566;4.0745;22.774752;6;3.795792
28625;04/06/2020;10;10;0.6;128.264406;47110;MOLINIE BOISSONS;KWAK;1;6;44.3993;0.5912;18.0936;6;3.0156
35015;24/06/2020;1;72;5.7024;102.054025;78990;GDB;BUD;24;0.33;48.7842;1.9552;26.8704;7.92;3.392727273
28628;04/06/2020;30;30;1.8;195.3340351;47110;MOLINIE BOISSONS;TRIPLE KARMELIET;1;6;44.3993;0.5912;21.996;6;3.666
28631;04/06/2020;20;20;1.2;186.7078982;47110;MOLINIE BOISSONS;GOOSE;1;6;44.3993;0.5912;22.6512;6;3.7752
28632;04/06/2020;10;10;0.6;217.4492633;47110;MOLINIE BOISSONS;LEFFE RITUEL 9;1;6;44.3993;0.5912;22.774752;6;3.795792
28633;04/06/2020;10;10;0.6;208.8988426;47110;MOLINIE BOISSONS;LEFFE AMBREE;1;6;44.3993;0.5912;22.4016912;6;3.7336152
28634;04/06/2020;10;10;0.6;224.5997572;47110;MOLINIE BOISSONS;LEFFE ROYALE;1;6;44.3993;0.5912;22.774752;6;3.795792
35023;24/06/2020;10;10;0.6;127.984305;33500;RG LAVIALE;BUD;1;6;44.9333;-0.1833;16.272216;6;2.712036
28647;04/06/2020;20;20;1.704;128.5255592;70300;BURGEY ROBERT ET FILS;CORONA EXTRA;24;0.355;47.7954;6.4907;24.992208;8.52;2.933357746
28653;04/06/2020;7;490;29.4;140.097307;70300;BURGEY ROBERT ET FILS;HOEGAARDEN WHITE;1;6;47.7954;6.4907;16.2896832;6;2.7149472
28655;04/06/2020;4;280;16.8;150.689825;70300;BURGEY ROBERT ET FILS;LEFFE BLONDE;1;6;47.7954;6.4907;17.5390992;6;2.9231832
28656;04/06/2020;1;70;4.2;195.5874479;70300;BURGEY ROBERT ET FILS;LEFFE RUBY;1;6;47.7954;6.4907;22.774752;6;3.795792
28660;04/06/2020;1;70;4.2;167.1285306;70300;BURGEY ROBERT ET FILS;HOEGAARDEN ROSEE;1;6;47.7954;6.4907;19.09908;6;3.18318
28663;04/06/2020;210;210;12.6;140.097307;38760;RAD;HOEGAARDEN WHITE;1;6;45.0717;5.6425;16.2896832;6;2.7149472
28664;04/06/2020;40;40;2.4;167.1285306;38760;RAD;HOEGAARDEN ROSEE;1;6;45.0717;5.6425;19.09908;6;3.18318
28666;04/06/2020;280;280;16.8;150.689825;38760;RAD;LEFFE BLONDE;1;6;45.0717;5.6425;17.5390992;6;2.9231832
28667;04/06/2020;30;30;1.8;217.4492633;38760;RAD;LEFFE RITUEL 9;1;6;45.0717;5.6425;22.774752;6;3.795792
28668;04/06/2020;30;30;1.8;195.5874479;38760;RAD;LEFFE RUBY;1;6;45.0717;5.6425;22.774752;6;3.795792
28669;04/06/2020;20;20;1.2;147.3794093;38760;RAD;LEFFE BRUNE;1;6;45.0717;5.6425;18.673704;6;3.112284
28670;04/06/2020;30;30;1.8;224.5997572;38760;RAD;LEFFE ROYALE;1;6;45.0717;5.6425;22.774752;6;3.795792
28671;04/06/2020;20;20;1.2;211.631664;38760;RAD;LEFFE ROYALE;1;6;45.0717;5.6425;22.774752;6;3.795792
28672;04/06/2020;20;20;1.2;208.8988426;38760;RAD;LEFFE AMBREE;1;6;45.0717;5.6425;22.4016912;6;3.7336152
28676;04/06/2020;100;100;6;128.264406;38760;RAD;KWAK;1;6;45.0717;5.6425;18.0936;6;3.0156
28677;04/06/2020;70;70;4.2;195.3340351;38760;RAD;TRIPLE KARMELIET;1;6;45.0717;5.6425;21.996;6;3.666
35053;24/06/2020;72;72;5.7024;102.054025;81000;RAYMOND;BUD;24;0.33;43.9298;2.148;23.9601024;7.92;3.025265455
28679;04/06/2020;40;40;2.4;186.7078982;38760;RAD;GOOSE;1;6;45.0717;5.6425;22.6512;6;3.7752
35125;24/06/2020;1;72;5.7024;102.054025;84000;ROSSI;BUD;24;0.33;43.9483;4.8089;22.943808;7.92;2.896945455
28690;05/06/2020;70;70;4.2;140.097307;9340;ARIEGE BOISSONS DISTRIBUTION;HOEGAARDEN WHITE;1;6;43.0816;1.649;16.2896832;6;2.7149472
28694;05/06/2020;20;20;1.2;195.5874479;9340;ARIEGE BOISSONS DISTRIBUTION;LEFFE RUBY;1;6;43.0816;1.649;22.774752;6;3.795792
28695;05/06/2020;280;280;16.8;150.689825;9340;ARIEGE BOISSONS DISTRIBUTION;LEFFE BLONDE;1;6;43.0816;1.649;17.5390992;6;2.9231832
28697;05/06/2020;10;10;0.6;217.4492633;9340;ARIEGE BOISSONS DISTRIBUTION;LEFFE RITUEL 9;1;6;43.0816;1.649;22.774752;6;3.795792
28702;05/06/2020;20;20;1.2;186.7078982;39570;SA  JURA BOISSONS;GOOSE;1;6;46.6501;5.4404;22.6512;6;3.7752
28703;05/06/2020;140;140;8.4;140.097307;39570;SA  JURA BOISSONS;HOEGAARDEN WHITE;1;6;46.6501;5.4404;16.2896832;6;2.7149472
28705;05/06/2020;70;70;4.2;208.8988426;39570;SA  JURA BOISSONS;LEFFE AMBREE;1;6;46.6501;5.4404;22.4016912;6;3.7336152
28706;05/06/2020;20;20;1.2;224.5997572;39570;SA  JURA BOISSONS;LEFFE ROYALE;1;6;46.6501;5.4404;22.774752;6;3.795792
28707;05/06/2020;70;70;4.2;195.5874479;39570;SA  JURA BOISSONS;LEFFE RUBY;1;6;46.6501;5.4404;22.774752;6;3.795792
28708;05/06/2020;350;350;21;150.689825;39570;SA  JURA BOISSONS;LEFFE BLONDE;1;6;46.6501;5.4404;17.5390992;6;2.9231832
28709;05/06/2020;20;20;1.2;217.4492633;39570;SA  JURA BOISSONS;LEFFE RITUEL 9;1;6;46.6501;5.4404;22.774752;6;3.795792
28713;05/06/2020;70;70;4.2;195.3340351;39570;SA  JURA BOISSONS;TRIPLE KARMELIET;1;6;46.6501;5.4404;21.996;6;3.666
28715;05/06/2020;10;10;0.6;211.631664;39570;SA  JURA BOISSONS;LEFFE ROYALE;1;6;46.6501;5.4404;22.774752;6;3.795792
28719;05/06/2020;1;70;4.2;128.264406;39570;SA  JURA BOISSONS;KWAK;1;6;46.6501;5.4404;18.0936;6;3.0156
28729;05/06/2020;140;140;8.4;128.264406;76430;PROXI BOISSONS GRAU;KWAK;1;6;49.5028;0.3603;18.0574128;6;3.0095688
28730;05/06/2020;70;70;4.2;140.097307;76430;PROXI BOISSONS GRAU;HOEGAARDEN WHITE;1;6;49.5028;0.3603;16.6196448;6;2.7699408
28731;05/06/2020;350;350;21;150.689825;76430;PROXI BOISSONS GRAU;LEFFE BLONDE;1;6;49.5028;0.3603;17.8943688;6;2.9823948
28732;05/06/2020;10;10;0.6;147.3794093;76430;PROXI BOISSONS GRAU;LEFFE BRUNE;1;6;49.5028;0.3603;19.051956;6;3.175326
33803;23/06/2020;10;10;0.6;127.984305;62570;ALLAN;BUD;1;6;50.6978;2.2423;16.8624;6;2.8104
28735;05/06/2020;10;10;0.6;186.7078982;76430;PROXI BOISSONS GRAU;GOOSE;1;6;49.5028;0.3603;22.6058976;6;3.7676496
28736;05/06/2020;10;10;0.792;170.7547101;76430;PROXI BOISSONS GRAU;LEFFE RUBY;24;0.33;49.5028;0.3603;25.0098912;7.92;3.157814545
28737;05/06/2020;70;70;4.2;195.3340351;76430;PROXI BOISSONS GRAU;TRIPLE KARMELIET;1;6;49.5028;0.3603;21.952008;6;3.658668
28738;05/06/2020;70;70;4.2;195.5874479;76430;PROXI BOISSONS GRAU;LEFFE RUBY;1;6;49.5028;0.3603;22.9749696;6;3.8291616
28739;05/06/2020;70;70;4.2;167.1285306;76430;PROXI BOISSONS GRAU;HOEGAARDEN ROSEE;1;6;49.5028;0.3603;19.266984;6;3.211164
28740;05/06/2020;70;70;4.2;224.5997572;76430;PROXI BOISSONS GRAU;LEFFE ROYALE;1;6;49.5028;0.3603;22.9749696;6;3.8291616
28742;05/06/2020;11;770;46.2;150.689825;79240;SCOB;LEFFE BLONDE;1;6;46.6;-0.5582;17.5390992;6;2.9231832
28744;05/06/2020;10;10;0.6;195.3340351;56400;OUEST BOISSONS;TRIPLE KARMELIET;1;6;47.6703;-2.9918;21.952008;6;3.658668
28746;05/06/2020;10;10;0.6;128.264406;56400;OUEST BOISSONS;KWAK;1;6;47.6703;-2.9918;18.0574128;6;3.0095688
33838;23/06/2020;72;72;5.7024;102.054025;34350;BOISSONS DISTRIBUTION;BUD;24;0.33;43.2698;3.2234;22.943808;7.92;2.896945455
28754;05/06/2020;1;60;5.112;128.5255592;56400;OUEST BOISSONS;CORONA EXTRA;24;0.355;47.6703;-2.9918;26.3094624;8.52;3.08796507
28762;05/06/2020;1;70;4.2;140.097307;56400;OUEST BOISSONS;HOEGAARDEN WHITE;1;6;47.6703;-2.9918;16.6196448;6;2.7699408
28766;05/06/2020;10;10;0.852;128.5255592;49620;ETS PLUMEJEAU;CORONA EXTRA;24;0.355;47.3556;-0.8589;24.992208;8.52;2.933357746
28769;05/06/2020;210;210;12.6;150.689825;49620;ETS PLUMEJEAU;LEFFE BLONDE;1;6;47.3556;-0.8589;17.5390992;6;2.9231832
28771;05/06/2020;70;70;4.2;195.5874479;49620;ETS PLUMEJEAU;LEFFE RUBY;1;6;47.3556;-0.8589;22.774752;6;3.795792
28773;05/06/2020;10;10;0.792;158.768787;49620;ETS PLUMEJEAU;HOEGAARDEN WHITE;24;0.33;47.3556;-0.8589;21.2583168;7.92;2.684130909
28775;05/06/2020;50;50;3;195.3340351;58300;CHR BOISSONS;TRIPLE KARMELIET;1;6;46.8406;3.4549;21.996;6;3.666
28781;05/06/2020;60;60;5.112;128.5255592;58300;CHR BOISSONS;CORONA EXTRA;24;0.355;46.8406;3.4549;24.992208;8.52;2.933357746
33867;23/06/2020;1296;1296;102.6432;102.054025;20290;SAS GROUPEMENT BOISSONS DE CORSE;BUD;24;0.33;42.4678;9.3896;23.9601024;7.92;3.025265455
28788;05/06/2020;70;70;4.2;195.5874479;58300;CHR BOISSONS;LEFFE RUBY;1;6;46.8406;3.4549;22.774752;6;3.795792
28804;05/06/2020;70;70;4.2;140.097307;58300;CHR BOISSONS;HOEGAARDEN WHITE;1;6;46.8406;3.4549;16.2896832;6;2.7149472
28806;05/06/2020;20;20;1.584;158.768787;58300;CHR BOISSONS;HOEGAARDEN WHITE;24;0.33;46.8406;3.4549;21.2583168;7.92;2.684130909
